도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,도로_길이,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,행정동
화랑로51가길,주거지 도로,37.623787,127.0905894,37.6239621,127.0904446,37.62387455,127.090517,23.356620190841575,,,,82079134,,,,,공릉2동
화랑로51가길,주거지 도로,37.6249957,127.0921995,37.6242461,127.0908975,37.6246209,127.0915485,141.76022808880623,,,,82079340,,2,,,공릉2동
"['화랑로51가길', '화랑로51나길']",주거지 도로,37.6249957,127.0921995,37.6258008,127.0914785,37.62539825,127.091839,297.1911927553639,,,,"[183272424, 82079340]",,2,,,공릉2동
화랑로51가길,주거지 도로,37.6249957,127.0921995,37.6258008,127.0914785,37.62539825,127.091839,109.7557597870069,,,,82083640,,,,,공릉2동
화랑로51가길,주거지 도로,37.6249957,127.0921995,37.6248408,127.0923262,37.62491825,127.09226285,20.522657912307636,,,,82083640,,,,,공릉2동
화랑로51길,주거지 도로,37.624958,127.086212,37.6252426,127.088182,37.6251003,127.087197,176.69467297482703,,,,551973533,,,,,공릉2동
공릉로,주거지 도로,37.6255,127.07988,37.6255002,127.0794843,37.6255001,127.07968215,34.84871622597769,,,,414535771,,,,,공릉2동
공릉로34길,주거지 도로,37.6255,127.07988,37.6256572,127.0805968,37.6255786,127.0802384,65.58029880362395,,,,381034871,,,,,공릉2동
공릉로,3차로,37.6255,127.07988,37.626,127.07973,37.62575,127.079805,58.77766238042189,,,,519948361,,,,,공릉2동
공릉로,3차로,37.6255,127.07988,37.6250568,127.0797952,37.6252784,127.0798376,49.875266088184446,,,,519948361,,,,,공릉2동
수표로,3차로,37.5614453,126.9905714,37.5616186,126.9905342,37.56153195,126.9905528,19.54708878437452,,,,1205679418,,,,,필동
수표로,3차로,37.5614453,126.9905714,37.5612357,126.9904169,37.5613405,126.99049415,27.4262678902241,,,,420361195,,,True,,명동
수표로,3차로,37.5620709,126.9904613,37.5624239,126.9903663,37.5622474,126.9904138,40.13510221166196,,,,1205679418,,,,,필동
수표로,3차로,37.5620709,126.9904613,37.5616186,126.9905342,37.561844750000006,126.99049775,50.70235963120819,,,,1205679418,,,,,필동
수표로2길,주거지 도로,37.5620709,126.9904613,37.5621394,126.9914818,37.56210515,126.99097155,90.27630610220945,,,,420383143,,,,,필동
수표로12길,주거지 도로,37.5640537,126.9901419,37.5641393,126.9911738,37.564096500000005,126.99065785,91.49116686682254,,,,228795472,,,True,,을지로동
수표로,3차로,37.5640537,126.9901419,37.5647897,126.9899629,37.5644217,126.9900524,83.34680087088059,,,,1205679418,,,,,을지로동
수표로,3차로,37.5640537,126.9901419,37.5635237,126.9902255,37.5637887,126.9901837,59.39717410742512,,,,1205679418,,,,,을지로동
수표로,주거지 도로,37.5654302,126.982557,37.5654042,126.9835397,37.5654172,126.98304835,86.66306787834507,,,,198691066,,,,,명동
을지로17길,주거지 도로,37.5665218,126.99451,37.5677682,126.994615,37.567145,126.9945625,138.91993064380964,,,,170403804,,,,,을지로동
을지로19길,주거지 도로,37.5665821,126.9957331,37.5668919,126.9957095,37.566737,126.9957213,34.51097901904701,yes,,,1283637457,,,True,,을지로동
을지로39길,3차로,37.5666359,127.0044869,37.5683199,127.0053587,37.5674779,127.0049228,202.42304220804607,,,,420334155,30.0,5,,,광희동
을지로27길,주거지 도로,37.566751,126.9991609,37.5670056,126.9991457,37.5668783,126.9991533,28.341953629294327,,,,1283637469,,1,True,,을지로동
을지로35길,주거지 도로,37.5668157,127.0004729,37.5679058,127.0011269,37.56736075,127.0007999,136.22604211574452,,,,"[420348540, 1283637471]",,,True,,을지로동
수표로,주거지 도로,37.5675945,126.9896023,37.5676125,126.990282,37.5676035,126.98994215,59.94018640352889,,,,228795484,,,,,명동
수표로,3차로,37.5675945,126.9896023,37.5680036,126.9895844,37.56779905,126.98959335,45.51725799468254,,,,329995230,,,,,명동
수표로,3차로,37.5675945,126.9896023,37.5672074,126.989628,37.56740095,126.98961515,43.10317580237342,,,,329995230,,,,,명동
종로10길,주거지 도로,37.5701601,126.9844582,37.5695645,126.9844468,37.5698623,126.9844525,66.29081650083435,,,,360113081,,,,,종로1·2·3·4가동
수표로,3차로,37.5702209,126.9894811,37.5698609,126.9894978,37.5700409,126.98948945,40.0587176445146,,,,215843535,,,,,종로1·2·3·4가동
수표로,,37.570288,126.9876379,37.5702413,126.9873621,37.57026465,126.9875,24.855818412716516,,,,1205728392,,,True,,종로1·2·3·4가동
동순라길,주거지 도로,37.5707088,126.9964319,37.573362,126.9966047,37.5720354,126.9965183,306.01226414952924,,,,"[184083131, 170403780]",,,,,종로1·2·3·4가동
언주로135길,주거지 도로,37.5170797,127.0353171,37.5169804,127.0344674,37.51703005,127.03489225,75.74994212654973,,,,184391024,,,,,논현2동
동교로25길,주거지 도로,37.5598705,126.9195033,37.56024,126.9187185,37.560055250000005,126.9191109,89.77804148180762,,,,184432624,,,True,,연남동
연남로3길,주거지 도로,37.5598705,126.9195033,37.5606092,126.9207286,37.56023985,126.92011595,135.69454961127212,,,,184432626,,,True,,연남동
동교로23길,주거지 도로,37.5589845,126.9183552,37.5585717,126.9187276,37.5587781,126.9185414,56.43222089746784,,,,184432623,,,True,,연남동
월드컵북로8길,주거지 도로,37.5589845,126.9183552,37.5593658,126.9185642,37.55917515,126.9184597,46.53923062525201,,,,184436165,,,,,연남동
월드컵북로8길,주거지 도로,37.5589845,126.9183552,37.5585777,126.9178289,37.5587811,126.91809205,65.50859480075286,,,,184436165,,,,,연남동
연남로3길,주거지 도로,37.5606092,126.9207286,37.5612904,126.9218631,37.5609498,126.92129585,125.46446690396678,,,,184432626,,,True,,연남동
동교로27길,주거지 도로,37.5606092,126.9207286,37.5600724,126.92124,37.560340800000006,126.9209843,74.79866058667433,,,,184436160,,,True,,연남동
월드컵북로4길,주거지 도로,37.5578924,126.9214859,37.5589319,126.9225577,37.558412149999995,126.9220218,149.28645102178584,,,,184432622,,,True,,서교동
동교로25길,주거지 도로,37.5578924,126.9214859,37.5582429,126.9211034,37.55806765,126.92129465,51.536514229462014,,,,184432624,,,True,,서교동
성미산로,3차로,37.5606304,126.9168645,37.560934,126.9173682,37.560782200000006,126.91711635,55.77547149367515,,,,515592175,,,,,성산1동
성미산로,3차로,37.5606304,126.9168645,37.5602966,126.9162967,37.5604635,126.9165806,62.31027229495092,,,,515592175,,,,,성산1동
동교로23길,주거지 도로,37.5606304,126.9168645,37.559121,126.9182124,37.5598757,126.91753845,206.2147276141509,,,,184432623,,,True,,성산1동
동교로23길,주거지 도로,37.5569183,126.9204896,37.5562392,126.9212742,37.55657875,126.9208819,102.39927366407484,,,,184432623,,,True,,서교동
월드컵북로4길,주거지 도로,37.5569183,126.9204896,37.5574217,126.921008,37.55717,126.9207488,72.2643388292052,,,,184432622,,,True,,서교동
연남로3길,주거지 도로,37.5593658,126.9185642,37.5598705,126.9195033,37.559618150000006,126.91903375,101.13533246469363,,,,184432626,,,True,,연남동
월드컵북로8길,주거지 도로,37.5593658,126.9185642,37.56024,126.9187185,37.5598029,126.91864135,98.41827239182224,,,,184436165,,,,,연남동
월드컵북로8길,주거지 도로,37.5593658,126.9185642,37.5589845,126.9183552,37.55917515,126.9184597,46.53923062525202,,,,184436165,,,,,연남동
동교로25길,주거지 도로,37.5582429,126.9211034,37.5587455,126.9205677,37.5584942,126.92083555,73.16524522960373,,,,184432624,,,True,,서교동
동교로23길,주거지 도로,37.5582429,126.9211034,37.5577837,126.9204369,37.5580133,126.92077015,77.83895317603574,,,,300746323,,,,,서교동
동교로23길,주거지 도로,37.5579076,126.91934,37.5574227,126.9198969,37.55766515,126.91961845,72.9180354768982,,,,184432623,,,True,,서교동
월드컵북로6길,주거지 도로,37.5579076,126.91934,37.5575284,126.9187818,37.557718,126.9190609,64.79967764936868,,,,184436172,,,,,서교동
월드컵북로6길,주거지 도로,37.5579076,126.91934,37.5582929,126.9199046,37.558100249999995,126.9196223,65.67059773814582,,,,184436172,,,,,서교동
동교로25길,주거지 도로,37.5587455,126.9205677,37.5593349,126.9200139,37.5590402,126.9202908,81.72207470927034,,,,184432624,,,True,,연남동
월드컵북로6길,주거지 도로,37.5587455,126.9205677,37.5595477,126.9217436,37.559146600000005,126.92115565,136.75023879872796,,,,184436172,,,,,서교동
월드컵북로6길,주거지 도로,37.5587455,126.9205677,37.5582929,126.9199046,37.5585192,126.92023615,77.13186983570503,,,,184436172,,,,,서교동
동교로27길,주거지 도로,37.5589319,126.9225577,37.5585351,126.9230761,37.5587335,126.9228169,63.53955957136918,,,,184436160,,,True,,서교동
월드컵북로4길,주거지 도로,37.5589319,126.9225577,37.5593384,126.9229654,37.55913515,126.92276155,57.74827332299557,,,,300746324,,,True,,서교동
월드컵북로8길,주거지 도로,37.5605699,126.9187344,37.5617068,126.9186731,37.56113835,126.91870375,127.38544657746542,,,,184436165,,,,,연남동
월드컵북로8길,주거지 도로,37.5605699,126.9187344,37.56024,126.9187185,37.56040495,126.91872645,36.768065616329885,,,,184436165,,,,,연남동
동교로25길,주거지 도로,37.5593349,126.9200139,37.5598705,126.9195033,37.5596027,126.9197586,74.65009962124849,,,,184432624,,,True,,연남동
연남로1길,주거지 도로,37.5593349,126.9200139,37.5585717,126.9187276,37.5589533,126.91937075,141.62892667842854,,,,184436177,,,True,,연남동
연남로,3차로,37.5616254,126.9224347,37.5610595,126.9228985,37.56134245,126.9226666,75.03920536744832,,,,37401914,,,,,연남동
연남로,3차로,37.5616254,126.9224347,37.5624066,126.9218075,37.562016,126.9221211,102.9714221400334,,,,37401914,,,,,연남동
동교로23길,주거지 도로,37.5585717,126.9187276,37.5579076,126.91934,37.55823965,126.9190338,91.47174874031094,,,,184432623,,,True,,연남동
동교로27길,주거지 도로,37.5600724,126.92124,37.5595477,126.9217436,37.55981005,126.9214918,73.31163736339195,,,,184436160,,,True,,연남동
연남로1길,주거지 도로,37.5600724,126.92124,37.5593349,126.9200139,37.55970365,126.92062695,135.66970057918394,,,,184436177,,,True,,연남동
월드컵북로8길,주거지 도로,37.56024,126.9187185,37.5605699,126.9187344,37.56040495,126.91872645,36.76806561632989,,,,184436165,,,,,연남동
월드컵북로8길,주거지 도로,37.56024,126.9187185,37.5593658,126.9185642,37.5598029,126.91864135,98.41827239182224,,,,184436165,,,,,연남동
동교로27길,주거지 도로,37.5595477,126.9217436,37.5589319,126.9225577,37.5592398,126.92215065,99.19498205919606,,,,184436160,,,True,,서교동
월드컵북로6길,주거지 도로,37.5595477,126.9217436,37.5602337,126.9227524,37.5598907,126.922248,117.15712290300422,,,,184436172,,,,,서교동
월드컵북로6길,주거지 도로,37.5595477,126.9217436,37.5587455,126.9205677,37.559146600000005,126.92115565,136.75023879872796,,,,184436172,,,,,서교동
성미산로,3차로,37.5617068,126.9186731,37.5620987,126.9193356,37.56190275,126.91900435,72.86283973258885,,,,515592175,,,,,연남동
성미산로,3차로,37.5617068,126.9186731,37.5615349,126.9183797,37.56162085,126.9185264,32.15864279476766,,,,515592175,,,,,연남동
월드컵북로8길,주거지 도로,37.5617068,126.9186731,37.5605699,126.9187344,37.56113835,126.91870375,127.38544657746544,,,,184436165,,,,,연남동
성미산로,3차로,37.5620987,126.9193356,37.5617068,126.9186731,37.56190275,126.91900435,72.86283973258885,,,,515592175,,,,,연남동
동교로27길,주거지 도로,37.5620987,126.9193356,37.5613467,126.9200378,37.5617227,126.9196867,104.03433027407075,,,,184436160,,,True,,연남동
성미산로,3차로,37.5620987,126.9193356,37.5627755,126.9204628,37.5624371,126.9198992,124.64109369384082,,,,515592175,,,,,연남동
연남로,3차로,37.5605891,126.9232735,37.5600633,126.9237011,37.560326200000006,126.9234873,69.56245526147555,,,,37401914,,,,,연남동
연남로,3차로,37.5605891,126.9232735,37.5610595,126.9228985,37.5608243,126.923086,61.87827867318021,,,,37401914,,,,,연남동
월드컵북로6길,주거지 도로,37.5605891,126.9232735,37.5602337,126.9227524,37.5604114,126.92301295,60.593227132136285,,,,184436172,,,,,서교동
성미산로,3차로,37.5611784,126.9177721,37.5611953,126.9177994,37.56118685,126.91778575,3.0531781189363336,,,,515592175,,,,,성산1동
성미산로16길,주거지 도로,37.5611784,126.9177721,37.5602049,126.9182781,37.56069165,126.9180251,117.48526617777851,,,,463773975,,,,,성산1동
성미산로,3차로,37.5611784,126.9177721,37.560934,126.9173682,37.5610562,126.91757015,44.78939129175855,,,,515592175,,,,,성산1동
월드컵로16길,주거지 도로,37.5579592,126.9133412,37.557582,126.9123717,37.5577706,126.91285645,96.08081996391874,,,,224133001,,,True,,서교동
동교로18길,주거지 도로,37.555056,126.9164513,37.5540685,126.9174989,37.55456225,126.9169751,144.10988354575986,,,,370682530,,,,,서교동
성미산로,3차로,37.5600399,126.9158814,37.5602966,126.9162967,37.56016825,126.91608905,46.42001566631992,,,,515833698,,,,,성산1동
동교로19길,주거지 도로,37.5600399,126.9158814,37.5594832,126.9161682,37.559761550000005,126.9160248,66.86574132419489,,,,182810414,,,,,성산1동
성미산로,3차로,37.5600399,126.9158814,37.55939,126.91473,37.55971495,126.9153057,124.72160537528806,,,,515833698,,,,,성산1동
월드컵북로5길,주거지 도로,37.556086,126.9156264,37.55582,126.91506,37.555953,126.9153432,58.03206550129828,,,,182809846,,,True,,서교동
동교로17길,주거지 도로,37.556086,126.9156264,37.5552741,126.9162801,37.55568005,126.91595325,107.10242423819032,,,,370682541,,,True,,서교동
녹사평대로40길,주거지 도로,37.5344101,126.9889189,37.5341967,126.9894425,37.5343034,126.9891807,67.66827461236764,,,,184441588,,,True,,이태원1동
녹사평대로40길,주거지 도로,37.5344101,126.9889189,37.535025,126.9888245,37.53471755,126.9888717,95.05215161136236,,,,239286872,,,,,이태원1동
녹사평대로40길,주거지 도로,37.5344101,126.9889189,37.5342286,126.9899167,37.53431935,126.9894178,126.47549138058368,,,,239286872,,,,,이태원1동
녹사평대로40길,주거지 도로,37.5370961,126.9867524,37.5366435,126.9870148,37.5368698,126.9868836,55.42098661959258,,,,184441588,,,True,,용산2가동
녹사평대로,주거지 도로,37.5328105,126.9892955,37.5330399,126.9905889,37.532925199999994,126.9899422,135.85994731287676,,,,33803218,,,True,,이태원1동
회나무로26길,주거지 도로,37.5397755,126.9915991,37.5398976,126.9919729,37.53983655,126.991786,35.64486813371603,,,,330306028,,,,,이태원2동
회나무로26길,주거지 도로,37.5397755,126.9915991,37.5396046,126.9917536,37.53969005,126.99167635,23.381393417617392,,,,330306028,,,,,이태원2동
우정국로2길,주거지 도로,37.5695645,126.9844468,37.5695556,126.98398,37.56956005,126.9842134,41.153200058220094,,,,184443141,,,,,종로1·2·3·4가동
종로10길,주거지 도로,37.5695645,126.9844468,37.5691915,126.9844472,37.569378,126.984447,41.47578121178421,,,,360113078,,,,,종로1·2·3·4가동
우정국로2길,주거지 도로,37.5695645,126.9844468,37.569559,126.9857526,37.56956175,126.9850997,115.08821072499312,,,,184443141,,,,,종로1·2·3·4가동
종로10길,주거지 도로,37.5695645,126.9844468,37.5701601,126.9844582,37.5698623,126.9844525,66.29081650083437,,,,360113081,,,,,종로1·2·3·4가동
우정국로2길,주거지 도로,37.5695301,126.9828538,37.5695556,126.98398,37.569542850000005,126.9834169,99.3335884844404,,,,184443141,,,,,종로1·2·3·4가동
종로12길,주거지 도로,37.569559,126.9857526,37.5691737,126.9857549,37.56936635,126.98575375,42.843945309895865,,,,233652295,,,,,종로1·2·3·4가동
삼일대로19길,주거지 도로,37.569559,126.9857526,37.5695694,126.9869109,37.5695642,126.98633175,102.0930196489542,,,,344663892,,,,,종로1·2·3·4가동
우정국로2길,주거지 도로,37.569559,126.9857526,37.5695645,126.9844468,37.56956175,126.9850997,115.08821072499312,,,,184443141,,,,,종로1·2·3·4가동
종로12길,주거지 도로,37.569559,126.9857526,37.5701608,126.9857574,37.5698599,126.985755,66.94610306145889,,,,"[233652296, 1212435161]",,,,,종로1·2·3·4가동
율곡로6길,주거지 도로,37.5773717,126.9893297,37.5771444,126.9893293,37.57725805,126.9893295,25.27466711212028,,,,419812285,,,,,종로1·2·3·4가동
창덕궁길,3차로,37.5773717,126.9893297,37.5787547,126.9891888,37.5780632,126.98925925,154.50778006774263,,,,37400958,,,,,가회동
종로17길,생활도로,37.570345,126.9887982,37.5713936,126.9888211,37.5708693,126.98880965,116.65294724402791,,,,184444068,,,,,종로1·2·3·4가동
삼일대로30길,주거지 도로,37.5735175,126.9876248,37.5735701,126.9877315,37.5735438,126.98767815,11.074046644453452,,,,329261504,,,,,종로1·2·3·4가동
인사동5길,주거지 도로,37.5735175,126.9876248,37.5729775,126.9862331,37.5732475,126.98692895,136.63624496908318,,,,217514805,,,,,종로1·2·3·4가동
수표로,주거지 도로,37.5714584,126.9892168,37.5711044,126.9893256,37.5712814,126.9892712,40.514149272594096,,,,184444067,,,,,종로1·2·3·4가동
수표로,주거지 도로,37.5714584,126.9892168,37.5715615,126.9891853,37.57150995,126.98920105,11.795563258523162,,,,184444067,,,,,종로1·2·3·4가동
수표로,생활도로,37.5714584,126.9892168,37.5713936,126.9888211,37.571426,126.98901895,35.61063608961094,,,,419812904,,,,,종로1·2·3·4가동
돈화문로11가길,주거지 도로,37.5762871,126.990116,37.5760525,126.9901778,37.5761698,126.9901469,26.648829182932342,,,,419812286,,,,,종로1·2·3·4가동
돈화문로11가길,주거지 도로,37.5762871,126.990116,37.5770195,126.989904,37.5766533,126.99001,83.55478876809168,,,,419812286,,,,,종로1·2·3·4가동
돈화문로11가길,주거지 도로,37.5762871,126.990116,37.5762454,126.9899221,37.57626625,126.99001905,17.705726433843676,,,,419812288,,,,,종로1·2·3·4가동
수표로28길,주거지 도로,37.5734348,126.9909963,37.5733099,126.9907579,37.57337235,126.9908771,25.30851217266436,,,,184445043,,,,,종로1·2·3·4가동
돈화문로11가길,주거지 도로,37.5734348,126.9909963,37.5729047,126.9911345,37.573169750000005,126.9910654,60.189836378110655,,,,419812286,,,,,종로1·2·3·4가동
돈화문로11가길,주거지 도로,37.5734348,126.9909963,37.5743876,126.9907009,37.5739112,126.9908486,109.22804096714546,,,,419812286,,,,,종로1·2·3·4가동
돈화문로11가길,주거지 도로,37.5770195,126.989904,37.5762871,126.990116,37.5766533,126.99001,83.55478876809168,,,,419812286,,,,,종로1·2·3·4가동
돈화문로11가길,주거지 도로,37.5770195,126.989904,37.5770949,126.9901682,37.5770572,126.9900361,25.067035208751115,,,,419812287,,,,,종로1·2·3·4가동
돈화문로11가길,주거지 도로,37.5770195,126.989904,37.5771444,126.9893293,37.57708195,126.98961665,52.93168674742896,,,,419812287,,,,,종로1·2·3·4가동
삼일대로30길,주거지 도로,37.5743876,126.9907009,37.5744485,126.9909782,37.574418050000006,126.99083955,25.359045765548032,,,,117784412,,,,,종로1·2·3·4가동
삼일대로30길,주거지 도로,37.5743876,126.9907009,37.5742987,126.9900832,37.57434315,126.99039205,55.38742929128912,,,,117784412,,,,,종로1·2·3·4가동
돈화문로11가길,주거지 도로,37.5743876,126.9907009,37.5734348,126.9909963,37.5739112,126.9908486,109.22804096714546,,,,419812286,,,,,종로1·2·3·4가동
돈화문로11가길,주거지 도로,37.5743876,126.9907009,37.5748597,126.9905414,37.57462365,126.99062115,54.39914475770559,,,,419812286,,,,,종로1·2·3·4가동
삼일대로30길,주거지 도로,37.5744485,126.9909782,37.5743876,126.9907009,37.574418050000006,126.99083955,25.359045765548032,,,,117784412,,,,,종로1·2·3·4가동
삼일대로30길,주거지 도로,37.5726675,126.9885717,37.5725442,126.9887084,37.57260585,126.98864005,18.570304682101344,,,,184445044,,,,,종로1·2·3·4가동
삼일대로28길,주거지 도로,37.5726675,126.9885717,37.5736917,126.9891901,37.5731796,126.9888809,208.21642997247187,,,,"[233651264, 184445044]",,,,,종로1·2·3·4가동
수표로28길,주거지 도로,37.5726675,126.9885717,37.572847,126.9895365,37.57275725,126.9890541,90.86985958260956,,,,329261513,,,,,종로1·2·3·4가동
돈화문로11길,3차로,37.5725595,126.9912389,37.5725692,126.9915676,37.57256434999999,126.99140325,28.988794893630505,,,,37403263,30.0,,,,종로1·2·3·4가동
돈화문로5가길,주거지 도로,37.5725595,126.9912389,37.572378,126.9913248,37.57246875,126.99128185,21.55508176566881,,,,233651294,,,,,종로1·2·3·4가동
돈화문로11길,3차로,37.5725595,126.9912389,37.5725629,126.9903851,37.5725612,126.990812,75.25395033429817,,,,37403263,30.0,,,,종로1·2·3·4가동
돈화문로11가길,주거지 도로,37.5725595,126.9912389,37.5729047,126.9911345,37.5727321,126.9911867,39.486997317328985,,,,419812286,,,,,종로1·2·3·4가동
경인로8길,주거지 도로,37.4925993,126.8406262,37.4919918,126.8389968,37.49229555,126.8398115,159.01917605737393,,,,184570478,,,,,오류2동
서해안로,주거지 도로,37.4925993,126.8406262,37.4924822,126.8417985,37.49254075,126.84121235,115.26795592261148,,,,465735434,,,,,오류2동
서해안로,주거지 도로,37.4924822,126.8417985,37.4925993,126.8406262,37.49254075,126.84121235,115.26795592261148,,,,465735434,,,,,오류2동
경인로8길,주거지 도로,37.4919918,126.8389968,37.4925993,126.8406262,37.49229555,126.8398115,159.01917605737393,,,,184570478,,,,,오류2동
경인로8길,주거지 도로,37.4919918,126.8389968,37.4923714,126.8353312,37.4921816,126.837164,356.4222353195728,,,,184570478,,,,,오류2동
경인로8길,주거지 도로,37.4919918,126.8389968,37.4915619,126.8392744,37.49177685,126.8391356,54.05613444799769,,,,"[184575396, 184575420]",,,,,오류2동
경인로8길,주거지 도로,37.4915619,126.8392744,37.4919918,126.8389968,37.49177685,126.8391356,54.05613444799769,,,,"[184575420, 184575396]",,,,,오류2동
서해안로21길,주거지 도로,37.4910323,126.8395547,37.4912754,126.8393798,37.49115385,126.83946725,50.33820551997079,,,,184575399,,,,,오류2동
서해안로24길,주거지 도로,37.4896409,126.8392488,37.489609,126.8398739,37.48962495,126.83956135,55.2660517705633,,,,184575401,,,,,오류2동
"['서해안로24길', '오리로10길']",주거지 도로,37.4896409,126.8392488,37.488314,126.8367915,37.48897745,126.83802015,307.12689641875295,,,,"[184575405, 465732799]",,,,,오류2동
서해안로24길,주거지 도로,37.4896409,126.8392488,37.4907297,126.8390873,37.4901853,126.83916805,122.5128069707225,,,,520931555,,,,,오류2동
서해안로21길,주거지 도로,37.4921087,126.8406839,37.4912754,126.8393798,37.49169205,126.84003185,150.86281189391192,,,,184575410,,,,,오류2동
"['오리로10길', '서해안로24길']",주거지 도로,37.488314,126.8367915,37.4896409,126.8392488,37.48897745,126.83802015,307.126896418753,,,,"[184575405, 465732799]",,,,,오류2동
서해안로21길,주거지 도로,37.4912754,126.8393798,37.4910323,126.8395547,37.49115385,126.83946725,50.33820551997079,,,,184575399,,,,,오류2동
서해안로21길,주거지 도로,37.4912754,126.8393798,37.4901765,126.8377321,37.49072595,126.83855595,234.39197992113637,,,,184575399,,,,,오류2동
서해안로21길,주거지 도로,37.4912754,126.8393798,37.4921087,126.8406839,37.49169205,126.84003185,150.86281189391192,,,,184575410,,,,,오류2동
서해안로24길,주거지 도로,37.489609,126.8398739,37.4896409,126.8392488,37.48962495,126.83956135,55.2660517705633,,,,184575401,,,,,오류2동
경인로8길,주거지 도로,37.4923714,126.8353312,37.4919918,126.8389968,37.4921816,126.837164,356.42223531957285,,,,184570478,,,,,오류2동
경인로19길,주거지 도로,37.4974198,126.8423908,37.4974033,126.8417268,37.49741155,126.8420588,58.60683807354244,,,,185580421,,,,,오류1동
경인로19길,주거지 도로,37.4974198,126.8423908,37.4978282,126.8430947,37.497624,126.84274275,86.29353497679227,,,,185580419,,,,,오류1동
경인로19길,주거지 도로,37.4974198,126.8423908,37.4962906,126.842569,37.4968552,126.8424799,128.30370608669853,,,,185580419,,,,,오류1동
경인로19길,주거지 도로,37.4974198,126.8423908,37.4974033,126.8434106,37.49741155,126.8429007,90.69426800484356,,,,185580421,,,,,오류1동
고척로6길,주거지 도로,37.4969013,126.8405055,37.4975191,126.8402633,37.4972102,126.8403844,73.24564088879498,,,,185580433,,,,,오류1동
고척로6길,주거지 도로,37.4969013,126.8405055,37.4966928,126.8409079,37.49679705,126.8407067,42.401246349989954,,,,185580433,,,,,오류1동
고척로,주거지 도로,37.4969013,126.8405055,37.4968785,126.8397541,37.4968899,126.8401298,78.79232737286304,,,,465767263,,,,,오류1동
경인로27길,주거지 도로,37.4968363,126.8456949,37.4972486,126.8451148,37.497042449999995,126.84540485,68.73081086196949,,,,185580429,,,,,오류1동
개봉로17나길,주거지 도로,37.4950052,126.8497411,37.4945392,126.8501803,37.4947722,126.8499607,64.70216167411529,,,,249998712,,,,,개봉2동
오류로8길,주거지 도로,37.4927566,126.8441886,37.4926595,126.8440559,37.492708050000005,126.84412225,15.926159976172034,,,,520936655,,,,,오류2동
서해안로30길,주거지 도로,37.4927566,126.8441886,37.4930284,126.8440768,37.4928925,126.8441327,31.807890323249616,,,,185580435,,,,,오류2동
오류로8길,주거지 도로,37.4927566,126.8441886,37.4930055,126.8447089,37.49288105,126.84444875,53.60734773971039,,,,465739425,,,,,오류2동
서해안로28길,주거지 도로,37.493096,126.8427624,37.4926954,126.8431282,37.492895700000005,126.8429453,55.89048882082044,,,,185580423,,,,,오류2동
고척로4길,주거지 도로,37.4961884,126.8423804,37.495849,126.8415654,37.4960187,126.8419729,81.20336325968103,,,,185580422,,,,,오류1동
고척로6길,주거지 도로,37.4961884,126.8423804,37.4962552,126.842202,37.4962218,126.8422912,17.403436327492848,,,,185580433,,,,,오류1동
고척로6길,주거지 도로,37.4961884,126.8423804,37.4961649,126.842602,37.496176649999995,126.8424912,19.723748611533473,,,,185580433,,,,,오류1동
경인로25길,주거지 도로,37.4965094,126.8450126,37.4970438,126.8441163,37.4967766,126.84456445,98.9114788736742,,,,185580442,,,,,오류1동
개봉로17나길,주거지 도로,37.4945392,126.8501803,37.4942592,126.8505031,37.4943992,126.8503417,42.19471918536945,,,,249998712,,,,,개봉2동
개봉로17나길,주거지 도로,37.4945392,126.8501803,37.4950052,126.8497411,37.4947722,126.8499607,64.70216167411529,,,,249998712,,,,,개봉2동
개봉로17나길,주거지 도로,37.4945392,126.8501803,37.4946719,126.8507438,37.49460555,126.85046205,51.857456498303264,,,,250375651,,,,,개봉2동
